id,key,value,type 
4814180364,barrier,cycle_barrier,regular
4814180365,power,pole,regular
4814180366,power,pole,regular
4814180367,barrier,bollard,regular
4814180368,power,pole,regular
4814180369,power,pole,regular
4814180370,highway,street_lamp,regular
4814180371,highway,street_lamp,regular
4814180372,highway,street_lamp,regular
4814180373,highway,street_lamp,regular
4814180374,highway,street_lamp,regular
4814180375,highway,street_lamp,regular
4814180376,highway,street_lamp,regular
4814180377,highway,street_lamp,regular
4814180378,highway,street_lamp,regular
4814180379,highway,street_lamp,regular
4814180380,highway,street_lamp,regular
4814180381,power,pole,regular
4814180382,power,pole,regular
4814180383,power,pole,regular
4814180384,power,pole,regular
4814180385,power,pole,regular
4814180386,highway,street_lamp,regular
4814180387,power,pole,regular
4814180388,emergency,fire_hydrant,regular
4814180388,type,pillar,fire_hydrant
4814180391,barrier,cycle_barrier,regular
4814180392,highway,street_lamp,regular
4814180393,barrier,cycle_barrier,regular
4814180394,barrier,bollard,regular
4814191989,bus,yes,regular
4814191989,operator,Calgary Transit,regular
4814191989,public_transport,stop_position,regular
4814191989,ref,8926,regular
4814191990,bench,yes,regular
4814191990,highway,bus_stop,regular
4814191990,operator,Calgary Transit,regular
4814191990,ref,8926,regular
4814191990,shelter,yes,regular
4814191991,bus,yes,regular
4814191991,operator,Calgary Transit,regular
4814191991,public_transport,stop_position,regular
4814191991,ref,6174,regular
4814191992,bench,yes,regular
4814191992,highway,bus_stop,regular
4814191992,operator,Calgary Transit,regular
4814191992,ref,6174,regular
4814191992,shelter,yes,regular
4814191993,bus,yes,regular
4814191993,operator,Calgary Transit,regular
4814191993,public_transport,stop_position,regular
4814191993,ref,4027,regular
4814191994,bus,yes,regular
4814191994,operator,Calgary Transit,regular
4814191994,public_transport,stop_position,regular
4814191995,highway,bus_stop,regular
4814191995,operator,Calgary Transit,regular
4814191996,bus,yes,regular
4814191996,operator,Calgary Transit,regular
4814191996,public_transport,stop_position,regular
4814191997,highway,bus_stop,regular
4814191997,operator,Calgary Transit,regular
4814191998,bus,yes,regular
4814191998,operator,Calgary Transit,regular
4814191998,public_transport,stop_position,regular
4814191999,highway,bus_stop,regular
4814191999,operator,Calgary Transit,regular
4814192000,bus,yes,regular
4814192000,operator,Calgary Transit,regular
4814192000,public_transport,stop_position,regular
4814192000,ref,5936,regular
4814192001,highway,bus_stop,regular
4814192001,operator,Calgary Transit,regular
4814192001,ref,4027,regular
4814192002,highway,bus_stop,regular
4814192002,operator,Calgary Transit,regular
4814192002,ref,5936,regular
4814194973,leisure,playground,regular
4814371448,leisure,fitness_station,regular
4814371448,sport,exercise_point;fitness,regular
4814371448,surface,concrete,regular
4814371449,hoops,1,regular
4814371449,leisure,pitch,regular
4814371449,sport,basketball,regular
4814371449,surface,asphalt,regular
4814453923,leisure,fitness_station,regular
4814453923,sport,exercise_point;fitness,regular
4814453923,surface,asphalt,regular
4814570388,leisure,playground,regular
4814594127,city,Calgary,addr
4814594127,country,CA,addr
4814594127,housenumber,6327,addr
4814594127,street,Dalmarnock Crescent NW,addr
4814594127,building,detached,regular
4814594128,city,Calgary,addr
4814594128,country,CA,addr
4814594128,housenumber,5807,addr
4814594128,street,Dalkeith Hill NW,addr
4814594128,building,detached,regular
4814594129,city,Calgary,addr
4814594129,country,CA,addr
4814594129,housenumber,5932,addr
4814594129,street,Dalmead Crescent NW,addr
4814594129,building,detached,regular
4814594130,city,Calgary,addr
4814594130,country,CA,addr
4814594130,housenumber,5828,addr
4814594130,street,Dalridge Hill NW,addr
4814594130,building,detached,regular
4814594131,city,Calgary,addr
4814594131,country,CA,addr
4814594131,housenumber,5124,addr
4814594131,street,Dalham Crescent NW,addr
4814594131,building,detached,regular
4814594132,city,Calgary,addr
4814594132,country,CA,addr
4814594132,housenumber,4215,addr
4814594132,street,Dalhart Road NW,addr
4814594132,building,detached,regular
4814594133,city,Calgary,addr
4814594133,country,CA,addr
4814594133,housenumber,5944,addr
4814594133,street,Dalridge Hill NW,addr
4814594133,building,detached,regular
4814594134,city,Calgary,addr
4814594134,country,CA,addr
4814594134,housenumber,15,addr
4814594134,street,Dalton Bay NW,addr
4814594134,building,house,regular
4814594135,city,Calgary,addr
4814594135,country,CA,addr
4814594135,housenumber,210,addr
4814594135,street,Dalgetty Bay NW,addr
4814594135,building,detached,regular
4814594136,city,Calgary,addr
4814594136,country,CA,addr
4814594136,housenumber,5911,addr
4814594136,street,Dalridge Hill NW,addr
4814594136,building,detached,regular
4814594137,city,Calgary,addr
4814594137,country,CA,addr
4814594137,housenumber,5823,addr
4814594137,street,Dalkeith Hill NW,addr
4814594137,building,detached,regular
4814594138,city,Calgary,addr
4814594138,country,CA,addr
4814594138,housenumber,5002,addr
4814594138,street,Dalhousie Drive NW,addr
4814594138,building,house,regular
4814594139,city,Calgary,addr
4814594139,country,CA,addr
4814594139,housenumber,5836,addr
4814594139,street,Dalton Drive NW,addr
4814594139,building,detached,regular
4814594140,city,Calgary,addr
4814594140,country,CA,addr
4814594140,housenumber,5836,addr
4814594140,street,Dalford Road NW,addr
4814594140,building,detached,regular
4814594141,city,Calgary,addr
4814594141,country,CA,addr
4814594141,housenumber,76,addr
4814594141,street,Dalzell Place NW,addr
4814594141,building,detached,regular
4814594142,city,Calgary,addr
4814594142,country,CA,addr
4814594142,housenumber,5703,addr
4814594142,street,Dalton Drive NW,addr
4814594142,building,detached,regular
4814594143,city,Calgary,addr
4814594143,country,CA,addr
4814594143,housenumber,5727,addr
4814594143,street,Dalmead Crescent NW,addr
4814594143,building,detached,regular
4814594144,city,Calgary,addr
4814594144,country,CA,addr
4814594144,housenumber,5840,addr
4814594144,street,Dalmead Crescent NW,addr
4814594144,building,detached,regular
4814594145,city,Calgary,addr
4814594145,country,CA,addr
4814594145,housenumber,4503,addr
4814594145,street,Dalhart Road NW,addr
4814594145,building,detached,regular
4814594146,city,Calgary,addr
4814594146,country,CA,addr
4814594146,housenumber,5807,addr
4814594146,street,Dalford Hill NW,addr
4814594146,building,detached,regular
4814594147,city,Calgary,addr
4814594147,country,CA,addr
4814594147,housenumber,5216,addr
4814594147,street,Dalhousie Drive NW,addr
4814594147,building,house,regular
4814594148,city,Calgary,addr
4814594148,country,CA,addr
4814594148,housenumber,6211,addr
4814594148,street,Dalton Drive NW,addr
4814594148,building,detached,regular
4814594149,city,Calgary,addr
4814594149,country,CA,addr
4814594149,housenumber,6404,addr
4814594149,street,Dalton Drive NW,addr
4814594149,building,detached,regular
4814594150,city,Calgary,addr
4814594150,country,CA,addr
4814594150,housenumber,35,addr
4814594150,street,Dalton Bay NW,addr
4814594150,building,house,regular
4814594151,city,Calgary,addr
4814594151,country,CA,addr
4814594151,housenumber,4419,addr
4814594151,street,Dalgetty Hill NW,addr
4814594151,building,detached,regular
4814594152,city,Calgary,addr
4814594152,country,CA,addr
4814594152,housenumber,102,addr
4814594152,street,100 Dalgleish Bay NW,addr
4814594152,building,detached,regular
4814594153,city,Calgary,addr
4814594153,country,CA,addr
4814594153,housenumber,5731,addr
4814594153,street,Dalmead Crescent NW,addr
4814594153,building,detached,regular
4814594154,city,Calgary,addr
4814594154,country,CA,addr
4814594154,housenumber,5804,addr
4814594154,street,Dalridge Hill NW,addr
4814594154,building,detached,regular
4814594155,city,Calgary,addr
4814594155,country,CA,addr
4814594155,housenumber,4047,addr
4814594155,street,Dalarna Bay NW,addr
4814594155,building,detached,regular
4814594156,city,Calgary,addr
4814594156,country,CA,addr
4814594156,housenumber,6016,addr
4814594156,street,Dalgleish Road NW,addr
4814594156,building,detached,regular
4814594157,city,Calgary,addr
4814594157,country,CA,addr
4814594157,housenumber,28,addr
4814594157,street,Dalzell Place NW,addr
4814594157,building,detached,regular
4814594158,city,Calgary,addr
4814594158,country,CA,addr
4814594158,housenumber,5832,addr
4814594158,street,Dalgetty Drive NW,addr
4814594158,building,detached,regular
4814594159,city,Calgary,addr
4814594159,country,CA,addr
4814594159,housenumber,6271,addr
4814594159,street,Dalmarnock Crescent NW,addr
4814594159,building,detached,regular
4814594160,city,Calgary,addr
4814594160,country,CA,addr
4814594160,housenumber,5752,addr
4814594160,street,Dalmead Crescent NW,addr
4814594160,building,detached,regular
4814594161,city,Calgary,addr
4814594161,country,CA,addr
4814594161,housenumber,6223,addr
4814594161,street,Dalbeattie Green NW,addr
4814594161,building,detached,regular
4814594162,city,Calgary,addr
4814594162,country,CA,addr
4814594162,housenumber,5824,addr
4814594162,street,Dalridge Hill NW,addr
4814594162,building,detached,regular
4814594163,city,Calgary,addr
4814594163,country,CA,addr
4814594163,housenumber,6412,addr
4814594163,street,Dalsby Road NW,addr
4814594163,building,detached,regular
4814594164,city,Calgary,addr
4814594164,country,CA,addr
4814594164,housenumber,4838,addr
4814594164,street,Dalhousie Drive NW,addr
4814594164,building,house,regular
4814594165,city,Calgary,addr
4814594165,country,CA,addr
4814594165,housenumber,55,addr
4814594165,street,Dalton Bay NW,addr
4814594165,building,house,regular
4814594167,city,Calgary,addr
4814594167,country,CA,addr
4814594167,housenumber,5960,addr
4814594167,street,Dalridge Hill NW,addr
4814594167,building,detached,regular
4814594168,city,Calgary,addr
4814594168,country,CA,addr
4814594168,housenumber,6316,addr
4814594168,street,Dalbeattie Hill NW,addr
4814594168,building,detached,regular
4814594169,city,Calgary,addr
4814594169,country,CA,addr
4814594169,housenumber,4420,addr
4814594169,street,Dalhousie Drive NW,addr
4814594169,building,house,regular
4814594170,city,Calgary,addr
4814594170,country,CA,addr
4814594170,housenumber,4007,addr
4814594170,street,Dalarna Bay NW,addr
4814594170,building,detached,regular
4814594171,city,Calgary,addr
4814594171,country,CA,addr
4814594171,housenumber,306,addr
4814594171,street,300 Dalgeish Bay NW,addr
4814594171,building,detached,regular
4814594172,city,Calgary,addr
4814594172,country,CA,addr
4814594172,housenumber,6268,addr
4814594172,street,Dalmarnock Crescent NW,addr
4814594172,building,detached,regular
4814594173,city,Calgary,addr
4814594173,country,CA,addr
4814594173,housenumber,6323,addr
4814594173,street,Dalmarnock Crescent NW,addr
4814594173,building,detached,regular
4814594174,city,Calgary,addr
4814594174,country,CA,addr
4814594174,housenumber,8,addr
4814594174,street,Dalgetty Hill NW,addr
4814594174,building,house,regular
4814594175,city,Calgary,addr
4814594175,country,CA,addr
4814594175,housenumber,5707,addr
4814594175,street,Dalton Drive NW,addr
4814594175,building,detached,regular
4814594176,city,Calgary,addr
4814594176,country,CA,addr
4814594176,housenumber,5828,addr
4814594176,street,Dalkeith Hill NW,addr
4814594176,building,detached,regular
4814594177,city,Calgary,addr
4814594177,country,CA,addr
4814594177,housenumber,6339,addr
4814594177,street,Dalbeattie Hill NW,addr
4814594177,building,detached,regular
4814594178,city,Calgary,addr
4814594178,country,CA,addr
4814594178,housenumber,5855,addr
4814594178,street,Dalridge Hill NW,addr
4814594178,building,detached,regular
4814594179,city,Calgary,addr
4814594179,country,CA,addr
4814594179,housenumber,4818,addr
4814594179,street,Dalhousie Drive NW,addr
4814594179,building,house,regular
4814594180,city,Calgary,addr
4814594180,country,CA,addr
4814594180,housenumber,75,addr
4814594180,street,Dalton Bay NW,addr
4814594180,building,house,regular
4814594182,city,Calgary,addr
4814594182,country,CA,addr
4814594182,housenumber,6064,addr
4814594182,street,Dalford Hill NW,addr
4814594182,building,detached,regular
4814594183,city,Calgary,addr
4814594183,country,CA,addr
4814594183,housenumber,4332,addr
4814594183,street,Dalhousie Drive NW,addr
4814594183,building,house,regular
4814594184,city,Calgary,addr
4814594184,country,CA,addr
4814594184,housenumber,5927,addr
4814594184,street,Dalmead Crescent NW,addr
4814594184,building,detached,regular
4814594185,city,Calgary,addr
4814594185,country,CA,addr
4814594185,housenumber,106,addr
4814594185,street,100 Dalgleish Bay NW,addr
4814594185,building,detached,regular
4814594186,city,Calgary,addr
4814594186,country,CA,addr
4814594186,housenumber,6228,addr
4814594186,street,Dalmarnock Crescent NW,addr
4814594186,building,detached,regular
4814594187,city,Calgary,addr
4814594187,country,CA,addr
4814594187,housenumber,6243,addr
4814594187,street,Dalmarnock Crescent NW,addr
4814594187,building,detached,regular
4814594188,city,Calgary,addr
4814594188,country,CA,addr
4814594188,housenumber,4411,addr
4814594188,street,Dailyn Street NW,addr
4814594188,building,detached,regular
4814594189,city,Calgary,addr
4814594189,country,CA,addr
4814594189,housenumber,4028,addr
4814594189,street,Dalarna Bay NW,addr
4814594189,building,detached,regular
4814594190,city,Calgary,addr
4814594190,country,CA,addr
4814594190,housenumber,6007,addr
4814594190,street,Dalmead Crescent NW,addr
4814594190,building,detached,regular
4814594191,city,Calgary,addr
4814594191,country,CA,addr
4814594191,housenumber,6415,addr
4814594191,street,Dalbeattie Hill NW,addr
4814594191,building,detached,regular
4814594192,city,Calgary,addr
4814594192,country,CA,addr
4814594192,housenumber,5844,addr
4814594192,street,Dalford Hill NW,addr
4814594192,building,detached,regular
4814594193,city,Calgary,addr
4814594193,country,CA,addr
4814594193,housenumber,5012,addr
4814594193,street,Dalhousie Drive NW,addr
4814594193,building,house,regular
4814594194,city,Calgary,addr
4814594194,country,CA,addr
4814594194,housenumber,4412,addr
4814594194,street,Dalhart Road NW,addr
4814594194,building,detached,regular
4814594195,city,Calgary,addr
4814594195,country,CA,addr
4814594195,housenumber,6056,addr
4814594195,street,Dalford Hill NW,addr
4814594195,building,detached,regular
4814594196,city,Calgary,addr
4814594196,country,CA,addr
4814594196,housenumber,6044,addr
4814594196,street,Dalgleish Road NW,addr
4814594196,building,detached,regular
4814594197,city,Calgary,addr
4814594197,country,CA,addr
4814594197,housenumber,6024,addr
4814594197,street,Dalgetty Drive NW,addr
4814594197,building,detached,regular
4814594198,city,Calgary,addr
4814594198,country,CA,addr
4814594198,housenumber,4312,addr
4814594198,street,Dalhousie Drive NW,addr
4814594198,building,house,regular
4814594199,city,Calgary,addr
4814594199,country,CA,addr
4814594199,housenumber,5923,addr
4814594199,street,Dalkeith Hill NW,addr
4814594199,building,detached,regular
4814594200,city,Calgary,addr
4814594200,country,CA,addr
4814594200,housenumber,5824,addr
4814594200,street,Dalgleish Road NW,addr
4814594200,building,house,regular
4814594201,city,Calgary,addr
4814594201,country,CA,addr
4814594201,housenumber,6136,addr
4814594201,street,Dalmarnock Crescent NW,addr
4814594201,building,detached,regular
4814594202,city,Calgary,addr
4814594202,country,CA,addr
4814594202,housenumber,6243,addr
4814594202,street,Dalmarnock Green NW,addr
4814594202,building,detached,regular
4814594203,city,Calgary,addr
4814594203,country,CA,addr
4814594203,housenumber,4443,addr
4814594203,street,Dalhart Road NW,addr
4814594203,building,detached,regular
4814594204,city,Calgary,addr
4814594204,country,CA,addr
4814594204,housenumber,6403,addr
4814594204,street,Dalton Drive NW,addr
4814594204,building,detached,regular
4814594205,city,Calgary,addr
4814594205,country,CA,addr
4814594205,housenumber,5803,addr
4814594205,street,Dalmead Crescent NW,addr
4814594205,building,detached,regular
4814594206,city,Calgary,addr
4814594206,country,CA,addr
4814594206,housenumber,6336,addr
4814594206,street,Dalbeattie Hill NW,addr
4814594206,building,detached,regular
4814594207,city,Calgary,addr
4814594207,country,CA,addr
4814594207,housenumber,5827,addr
4814594207,street,Dalford Hill NW,addr
4814594207,building,detached,regular
4814594208,city,Calgary,addr
4814594208,country,CA,addr
4814594208,housenumber,4916,addr
4814594208,street,Dalham Crescent NW,addr
4814594208,building,detached,regular
4814594209,city,Calgary,addr
4814594209,country,CA,addr
4814594209,housenumber,4508,addr
4814594209,street,Dalhart Road NW,addr
4814594209,building,detached,regular
4814594210,city,Calgary,addr
4814594210,country,CA,addr
4814594210,housenumber,5920,addr
4814594210,street,Dalridge Hill NW,addr
4814594210,building,detached,regular
4814594211,city,Calgary,addr
4814594211,country,CA,addr
4814594211,housenumber,30,addr
4814594211,street,Dalton Bay NW,addr
4814594211,building,house,regular
4814594212,city,Calgary,addr
4814594212,country,CA,addr
4814594212,housenumber,6220,addr
4814594212,street,Dalbeattie Hill NW,addr
4814594212,building,detached,regular
4814594213,city,Calgary,addr
4814594213,country,CA,addr
4814594213,housenumber,4331,addr
4814594213,street,Dalgetty Hill NW,addr
4814594213,building,detached,regular
4814594214,city,Calgary,addr
4814594214,country,CA,addr
4814594214,housenumber,5920,addr
4814594214,street,Dalkeith Hill NW,addr
4814594214,building,detached,regular
4814594215,city,Calgary,addr
4814594215,country,CA,addr
4814594215,housenumber,5811,addr
4814594215,street,Dalgleish Road NW,addr
4814594215,building,house,regular
4814594216,city,Calgary,addr
4814594216,country,CA,addr
4814594216,housenumber,6044,addr
4814594216,street,Dalmead Crescent NW,addr
4814594216,building,detached,regular
4814594217,city,Calgary,addr
4814594217,country,CA,addr
4814594217,housenumber,4823,addr
4814594217,street,Dalhart Road NW,addr
4814594217,building,detached,regular
4814594218,city,Calgary,addr
4814594218,country,CA,addr
4814594218,housenumber,6031,addr
4814594218,street,Dalmead Crescent NW,addr
4814594218,building,detached,regular
4814594219,city,Calgary,addr
4814594219,country,CA,addr
4814594219,housenumber,6327,addr
4814594219,street,Dalsby Road NW,addr
4814594219,building,detached,regular
4814594220,city,Calgary,addr
4814594220,country,CA,addr
4814594220,housenumber,30,addr
4814594220,street,Dalgetty Hill NW,addr
4814594220,building,house,regular
4814594321,city,Calgary,addr
4814594321,country,CA,addr
4814594321,housenumber,5827,addr
4814594321,street,Dalkeith Hill NW,addr
4814594321,building,detached,regular
4814594322,city,Calgary,addr
4814594322,country,CA,addr
4814594322,housenumber,5940,addr
4814594322,street,Dalmead Crescent NW,addr
4814594322,building,detached,regular
4814594323,city,Calgary,addr
4814594323,country,CA,addr
4814594323,housenumber,5876,addr
4814594323,street,Dalridge Hill NW,addr
4814594323,building,detached,regular
4814594324,city,Calgary,addr
4814594324,country,CA,addr
4814594324,housenumber,5120,addr
4814594324,street,Dalham Crescent NW,addr
4814594324,building,detached,regular
4814594325,city,Calgary,addr
4814594325,country,CA,addr
4814594325,housenumber,4219,addr
4814594325,street,Dalhart Road NW,addr
4814594325,building,detached,regular
4814594326,city,Calgary,addr
4814594326,country,CA,addr
4814594326,housenumber,5940,addr
4814594326,street,Dalridge Hill NW,addr
4814594326,building,detached,regular
4814594327,city,Calgary,addr
4814594327,country,CA,addr
4814594327,housenumber,13,addr
4814594327,street,Dalton Bay NW,addr
4814594327,building,house,regular
4814594328,city,Calgary,addr
4814594328,country,CA,addr
4814594328,housenumber,208,addr
4814594328,street,Dalgetty Bay NW,addr
4814594328,building,detached,regular
4814594329,city,Calgary,addr
4814594329,country,CA,addr
4814594329,housenumber,5812,addr
4814594329,street,Dalkeith Hill NW,addr
4814594329,building,detached,regular
4814594330,city,Calgary,addr
4814594330,country,CA,addr
4814594330,housenumber,5802,addr
4814594330,street,Dalgleish Road NW,addr
4814594330,building,house,regular
4814594331,city,Calgary,addr
4814594331,country,CA,addr
4814594331,housenumber,5948,addr
4814594331,street,Dalmead Crescent NW,addr
4814594331,building,detached,regular
4814594332,city,Calgary,addr
4814594332,country,CA,addr
4814594332,housenumber,5832,addr
4814594332,street,Dalford Road NW,addr
4814594332,building,detached,regular
4814594333,city,Calgary,addr
4814594333,country,CA,addr
4814594333,housenumber,5904,addr
4814594333,street,Dalton Drive NW,addr
4814594333,building,detached,regular
4814594334,city,Calgary,addr
4814594334,country,CA,addr
4814594334,housenumber,80,addr
4814594334,street,Dalzell Place NW,addr
4814594334,building,detached,regular
4814594335,city,Calgary,addr
4814594335,country,CA,addr
4814594335,housenumber,5807,addr
4814594335,street,Dalton Drive NW,addr
4814594335,building,detached,regular
4814594336,city,Calgary,addr
4814594336,country,CA,addr
4814594336,housenumber,6263,addr
4814594336,street,Dalmarnock Green NW,addr
4814594336,building,detached,regular
4814594337,city,Calgary,addr
4814594337,country,CA,addr
4814594337,housenumber,5844,addr
4814594337,street,Dalmead Crescent NW,addr
4814594337,building,detached,regular
4814594338,city,Calgary,addr
4814594338,country,CA,addr
4814594338,housenumber,4507,addr
4814594338,street,Dalhart Road NW,addr
4814594338,building,detached,regular
4814594339,city,Calgary,addr
4814594339,country,CA,addr
4814594339,housenumber,5836,addr
4814594339,street,Dalford Hill NW,addr
4814594339,building,detached,regular
4814594340,city,Calgary,addr
4814594340,country,CA,addr
4814594340,housenumber,5218,addr
4814594340,street,Dalhousie Drive NW,addr
4814594340,building,house,regular
4814594341,city,Calgary,addr
4814594341,country,CA,addr
4814594341,housenumber,6215,addr
4814594341,street,Dalton Drive NW,addr
4814594341,building,detached,regular
4814594342,city,Calgary,addr
4814594342,country,CA,addr
4814594342,housenumber,6227,addr
4814594342,street,Dalsby Road NW,addr
4814594342,building,detached,regular
4814594343,city,Calgary,addr
4814594343,country,CA,addr
4814594343,housenumber,33,addr
4814594343,street,Dalton Bay NW,addr
4814594343,building,house,regular
4814594344,city,Calgary,addr
4814594344,country,CA,addr
4814594344,housenumber,5811,addr
4814594344,street,Dalgetty Drive NW,addr
4814594344,building,detached,regular
4814594345,city,Calgary,addr
4814594345,country,CA,addr
4814594345,housenumber,5735,addr
4814594345,street,Dalmead Crescent NW,addr
4814594345,building,detached,regular
4814594346,city,Calgary,addr
4814594346,country,CA,addr
4814594346,housenumber,6039,addr
4814594346,street,Dalford Road NW,addr
4814594346,building,detached,regular
4814594347,city,Calgary,addr
4814594347,country,CA,addr
4814594347,housenumber,5135,addr
4814594347,street,Dalham Crescent NW,addr
4814594347,building,detached,regular
4814594348,city,Calgary,addr
4814594348,country,CA,addr
4814594348,housenumber,6012,addr
4814594348,street,Dalgleish Road NW,addr
4814594348,building,detached,regular
4814594349,city,Calgary,addr
4814594349,country,CA,addr
4814594349,housenumber,4051,addr
4814594349,street,Dalarna Bay NW,addr
4814594349,building,detached,regular
4814594350,city,Calgary,addr
4814594350,country,CA,addr
4814594350,housenumber,32,addr
4814594350,street,Dalzell Place NW,addr
4814594350,building,detached,regular
4814594351,city,Calgary,addr
4814594351,country,CA,addr
4814594351,housenumber,5836,addr
4814594351,street,Dalgetty Drive NW,addr
4814594351,building,detached,regular
4814594352,city,Calgary,addr
4814594352,country,CA,addr
4814594352,housenumber,5907,addr
4814594352,street,Dalkeith Hill NW,addr
4814594352,building,detached,regular
4814594353,city,Calgary,addr
4814594353,country,CA,addr
4814594353,housenumber,5760,addr
4814594353,street,Dalmead Crescent NW,addr
4814594353,building,detached,regular
4814594354,city,Calgary,addr
4814594354,country,CA,addr
4814594354,housenumber,6219,addr
4814594354,street,Dalbeattie Green NW,addr
4814594354,building,detached,regular
4814594355,city,Calgary,addr
4814594355,country,CA,addr
4814594355,housenumber,5820,addr
4814594355,street,Dalridge Hill NW,addr
4814594355,building,detached,regular
4814594356,city,Calgary,addr
4814594356,country,CA,addr
4814594356,housenumber,6407,addr
4814594356,street,Dalton Drive NW,addr
4814594356,building,detached,regular
4814594357,city,Calgary,addr
4814594357,country,CA,addr
4814594357,housenumber,5936,addr
4814594357,street,Dalmead Crescent NW,addr
4814594357,building,detached,regular
4814594358,city,Calgary,addr
4814594358,country,CA,addr
4814594358,housenumber,53,addr
4814594358,street,Dalton Bay NW,addr
4814594358,building,house,regular
4814594359,city,Calgary,addr
4814594359,country,CA,addr
4814594359,housenumber,5842,addr
4814594359,street,Dalgleish Road NW,addr
4814594359,building,house,regular
4814594361,city,Calgary,addr
4814594361,country,CA,addr
4814594361,housenumber,4220,addr
4814594361,street,Dalhousie Drive NW,addr
4814594361,building,house,regular
4814594362,city,Calgary,addr
4814594362,country,CA,addr
4814594362,housenumber,6320,addr
4814594362,street,Dalbeattie Hill NW,addr
4814594362,building,detached,regular
4814594363,city,Calgary,addr
4814594363,country,CA,addr
4814594363,housenumber,4422,addr
4814594363,street,Dalhousie Drive NW,addr
4814594363,building,house,regular
4814594364,city,Calgary,addr
4814594364,country,CA,addr
4814594364,housenumber,308,addr
4814594364,street,300 Dalgeish Bay NW,addr
4814594364,building,detached,regular
4814594365,city,Calgary,addr
4814594365,country,CA,addr
4814594365,housenumber,4011,addr
4814594365,street,Dalarna Bay NW,addr
4814594365,building,detached,regular
4814594366,city,Calgary,addr
4814594366,country,CA,addr
4814594366,housenumber,6272,addr
4814594366,street,Dalmarnock Crescent NW,addr
4814594366,building,detached,regular
4814594367,city,Calgary,addr
4814594367,country,CA,addr
4814594367,housenumber,6212,addr
4814594367,street,Dalton Drive NW,addr
4814594367,building,detached,regular
4814594368,city,Calgary,addr
4814594368,country,CA,addr
4814594368,housenumber,10,addr
4814594368,street,Dalgetty Hill NW,addr
4814594368,building,house,regular
4814594369,city,Calgary,addr
4814594369,country,CA,addr
4814594369,housenumber,6207,addr
4814594369,street,Dalsby Road NW,addr
4814594369,building,detached,regular
4814594370,city,Calgary,addr
4814594370,country,CA,addr
4814594370,housenumber,5808,addr
4814594370,street,Dalton Drive NW,addr
4814594370,building,detached,regular
4814594371,city,Calgary,addr
4814594371,country,CA,addr
4814594371,housenumber,6335,addr
4814594371,street,Dalbeattie Hill NW,addr
4814594371,building,detached,regular
4814594372,city,Calgary,addr
4814594372,country,CA,addr
4814594372,housenumber,5851,addr
4814594372,street,Dalridge Hill NW,addr
4814594372,building,detached,regular
4814594373,city,Calgary,addr
4814594373,country,CA,addr
4814594373,housenumber,4820,addr
4814594373,street,Dalhousie Drive NW,addr
4814594373,building,house,regular
4814594374,city,Calgary,addr
4814594374,country,CA,addr
4814594374,housenumber,73,addr
4814594374,street,Dalton Bay NW,addr
4814594374,building,house,regular
4814594376,city,Calgary,addr
4814594376,country,CA,addr
4814594376,housenumber,5821,addr
4814594376,street,Dalgleish Road NW,addr
4814594376,building,house,regular
4814594377,city,Calgary,addr
4814594377,country,CA,addr
4814594377,housenumber,4334,addr
4814594377,street,Dalhousie Drive NW,addr
4814594377,building,house,regular
4814594378,city,Calgary,addr
4814594378,country,CA,addr
4814594378,housenumber,108,addr
4814594378,street,100 Dalgleish Bay NW,addr
4814594378,building,detached,regular
4814594379,city,Calgary,addr
4814594379,country,CA,addr
4814594379,housenumber,5931,addr
4814594379,street,Dalmead Crescent NW,addr
4814594379,building,detached,regular
4814594380,city,Calgary,addr
4814594380,country,CA,addr
4814594380,housenumber,6232,addr
4814594380,street,Dalmarnock Crescent NW,addr
4814594380,building,detached,regular
4814594381,city,Calgary,addr
4814594381,country,CA,addr
4814594381,housenumber,6247,addr
4814594381,street,Dalmarnock Crescent NW,addr
4814594381,building,detached,regular
4814594382,city,Calgary,addr
4814594382,country,CA,addr
4814594382,housenumber,4415,addr
4814594382,street,Dailyn Street NW,addr
4814594382,building,detached,regular
4814594383,city,Calgary,addr
4814594383,country,CA,addr
4814594383,housenumber,6027,addr
4814594383,street,Dalton Drive NW,addr
4814594383,building,detached,regular
4814594384,city,Calgary,addr
4814594384,country,CA,addr
4814594384,housenumber,5947,addr
4814594384,street,Dalkeith Hill NW,addr
4814594384,building,detached,regular
4814594385,city,Calgary,addr
4814594385,country,CA,addr
4814594385,housenumber,6411,addr
4814594385,street,Dalbeattie Hill NW,addr
4814594385,building,detached,regular
4814594386,city,Calgary,addr
4814594386,country,CA,addr
4814594386,housenumber,5848,addr
4814594386,street,Dalford Hill NW,addr
4814594386,building,detached,regular
4814594387,city,Calgary,addr
4814594387,country,CA,addr
4814594387,housenumber,5014,addr
4814594387,street,Dalhousie Drive NW,addr
4814594387,building,house,regular
4814594388,city,Calgary,addr
4814594388,country,CA,addr
4814594388,housenumber,4408,addr
4814594388,street,Dalhart Road NW,addr
4814594388,building,detached,regular
4814594389,city,Calgary,addr
4814594389,country,CA,addr
4814594389,housenumber,6060,addr
4814594389,street,Dalford Hill NW,addr
4814594389,building,detached,regular
4814594390,city,Calgary,addr
4814594390,country,CA,addr
4814594390,housenumber,6028,addr
4814594390,street,Dalgetty Drive NW,addr
4814594390,building,detached,regular
4814594391,city,Calgary,addr
4814594391,country,CA,addr
