id,key,value,type
4803651,name,Varna Place NW,regular
4803652,highway,residential,regular
4803652,name,34 Avenue NW,regular
4803653,highway,residential,regular
4803653,name,Varview Place NW,regular
4803654,highway,residential,regular
4803654,name,Varsdale Place NW,regular
4803655,highway,residential,regular
4803655,name,VarsfieldPlace NW,regular
4803656,highway,residential,regular
4803656,maxspeed,50,regular
4803656,name,Varcourt Place NW,regular
4803656,oneway,no,regular
4803657,highway,residential,regular
4803657,name,Vandale Place NW,regular
4803658,bicycle,yes,regular
4803658,highway,residential,regular
4803658,name,Vicary Place NW,regular
4803661,highway,residential,regular
4803661,name,Valiant Drive NW,regular
4803664,highway,residential,regular
4803664,name,Vantage Place NW,regular
4803664,surface,asphalt,regular
4803665,highway,residential,regular
4803665,name,Vantage Crescent NW,regular
4803665,surface,asphalt,regular
4803666,highway,residential,regular
4803666,name,Valiant Place NW,regular
4803666,surface,asphalt,regular
4803670,highway,residential,regular
4803670,name,44 Avenue NW,regular
4803671,highway,residential,regular
4803671,name,Vandyke Place NW,regular
4803672,highway,residential,regular
4803672,name,Vandyke Road NW,regular
4803675,highway,residential,regular
4803675,name,Veronica Place NW,regular
4803676,highway,residential,regular
4803676,name,Veronica Place NW,regular
4803678,highway,residential,regular
4803678,lanes,2,regular
4803678,name,Viceroy Drive NW,regular
4803678,surface,asphalt,regular
4803679,highway,residential,regular
4803679,name,48 Street NW,regular
4803682,highway,residential,regular
4803682,name,Vanstone Crescent NW,regular
4803686,bicycle,yes,regular
4803686,highway,residential,regular
4803686,name,Vallance Crescent NW,regular
4803689,highway,residential,regular
4803689,name,Vandoos Place NW,regular
4803690,highway,service,regular
4803690,name,Vandoos Villas NW,regular
4803691,highway,residential,regular
4803691,name,Vanguard Place NW,regular
4803692,highway,residential,regular
4803692,name,Voyageur Drive NW,regular
4803694,highway,residential,regular
4803694,name,49 Avenue NW,regular
4803695,highway,residential,regular
4803695,name,Viceroy Drive NW,regular
4803696,highway,service,regular
4803696,name,Vandoos Gardens NW,regular
4803698,highway,residential,regular
4803698,lanes,2,regular
4803698,name,53 Avenue NW,regular
4803698,surface,asphalt,regular
4803699,highway,residential,regular
4803699,lanes,2,regular
4803699,name,Varsity Place NW,regular
4803699,surface,asphalt,regular
4803701,highway,residential,regular
4803701,lanes,2,regular
4803701,name,Valencia Road NW,regular
4803701,surface,asphalt,regular
4803703,highway,residential,regular
4803703,name,Varsity Estates Grove NW,regular
4803704,highway,residential,regular
4803704,name,Varsity Ridge Terrace NW,regular
4803704,oneway,yes,regular
4803705,bicycle,designated,regular
4803705,highway,residential,regular
4803705,lanes,2,regular
4803705,maxspeed,50,regular
4803705,name,Varsity Estates Drive NW,regular
4803705,oneway,no,regular
4803706,highway,residential,regular
4803706,name,Varsity Estates Link NW,regular
4803707,highway,residential,regular
4803707,lanes,2,regular
4803707,name,Valencia Place NW,regular
4803707,surface,asphalt,regular
4803708,housenumber,4-48,addr
4803708,interpolation,even,addr
4803708,highway,residential,regular
4803708,maxspeed,50,regular
4803708,name,Varsity Estates Court NW,regular
4803708,oneway,no,regular
4803709,highway,residential,regular
4803709,maxspeed,50,regular
4803709,name,Varsity Estates View NW,regular
4803709,oneway,no,regular
4803713,housenumber,103-147,addr
4803713,interpolation,odd,addr
4803713,highway,residential,regular
4803713,lanes,2,regular
4803713,maxspeed,50,regular
4803713,name,100 Varsity Estates Terrace NW,regular
4803713,surface,asphalt,regular
4803714,housenumber,404-424,addr
4803714,interpolation,even,addr
4803714,street,Varsity Estates Place NW,addr
4803714,highway,residential,regular
4803714,lanes,2,regular
4803714,maxspeed,50,regular
4803714,name,400 Varsity Estates Place NW,regular
4803714,surface,asphalt,regular
4803716,highway,residential,regular
4803716,lanes,2,regular
4803716,maxspeed,50,regular
4803716,name,Varsity Estates Close NW,regular
4803716,oneway,no,regular
4803718,highway,residential,regular
4803718,lanes,1,regular
4803718,maxspeed,50,regular
4803718,name,Varsity Estates Close NW,regular
4803718,oneway,yes,regular
4803719,housenumber,532-546,addr
4803719,interpolation,even,addr
4803719,street,Varsity Estates Place NW,addr
4803719,highway,residential,regular
4803719,lanes,2,regular
4803719,maxspeed,50,regular
4803719,name,500 Varsity Estates Place NW,regular
4803719,surface,asphalt,regular
4803721,housenumber,602-616,addr
4803721,interpolation,even,addr
4803721,street,Varsity Estates Place NW,addr
4803721,highway,residential,regular
4803721,lanes,2,regular
4803721,maxspeed,50,regular
4803721,name,600 Varsity Estates Place NW,regular
4803721,surface,asphalt,regular
4803722,housenumber,208-224,addr
4803722,interpolation,even,addr
4803722,street,Varsity Estates Place NW,addr
4803722,highway,residential,regular
4803722,lanes,2,regular
4803722,maxspeed,50,regular
4803722,name,200 Varsity Estates Place NW,regular
4803722,surface,asphalt,regular
4803723,housenumber,204-248,addr
4803723,interpolation,even,addr
4803723,highway,residential,regular
4803723,lanes,2,regular
4803723,maxspeed,50,regular
4803723,name,200 Varsity Estates Terrace NW,regular
4803723,surface,asphalt,regular
4803724,housenumber,309-333,addr
4803724,interpolation,odd,addr
4803724,highway,residential,regular
4803724,lanes,2,regular
4803724,maxspeed,50,regular
4803724,name,Varsity Estates Terrace NW,regular
4803724,surface,asphalt,regular
4803726,highway,residential,regular
4803726,maxspeed,50,regular
4803726,name,300 Varsity Estates Mews NW,regular
4803726,oneway,no,regular
4803728,housenumber,217-239,addr
4803728,interpolation,odd,addr
4803728,highway,residential,regular
4803728,lanes,2,regular
4803728,maxspeed,50,regular
4803728,name,200 Varsity Estates Mews NW,regular
4803728,surface,asphalt,regular
4803729,housenumber,118-126,addr
4803729,interpolation,even,addr
4803729,highway,residential,regular
4803729,maxspeed,50,regular
4803729,name,100 Varsity Estates Mews NW,regular
4803729,oneway,no,regular
4803730,housenumber,802-818,addr
4803730,interpolation,even,addr
4803730,street,Varsity Estates Place NW,addr
4803730,highway,residential,regular
4803730,maxspeed,50,regular
4803730,name,800 Varsity Estates Place NW,regular
4803730,oneway,no,regular
4803732,housenumber,902-914,addr
4803732,interpolation,even,addr
4803732,street,Varsity Estates Place NW,addr
4803732,highway,residential,regular
4803732,maxspeed,50,regular
4803732,name,900 Varsity Estates Place NW,regular
4803732,oneway,no,regular
4803735,full,1815 Varsity Estates Drive NW,addr
4803735,housenumber,1815,addr
4803735,street,Varsity Estates Drive NW,addr
4803735,highway,service,regular
4803735,maxspeed,30,regular
4803735,name,Chateaux On The Green,regular
4803735,oneway,no,regular
4803736,city,Calgary,addr
4803736,full,1901 Varsity Estates Drive NW,addr
4803736,highway,service,regular
4803736,maxspeed,30,regular
4803736,name,Chateaux II,regular
4803738,highway,residential,regular
4803738,lanes,2,regular
4803738,maxspeed,50,regular
4803738,name,Varsity Estates Rise NW,regular
4803738,oneway,no,regular
4803738,surface,asphalt,regular
4803740,housenumber,104-126,addr
4803740,interpolation,even,addr
4803740,highway,residential,regular
4803740,lanes,2,regular
4803740,maxspeed,50,regular
4803740,name,100 Varsity Estates Bay NW,regular
4803740,surface,asphalt,regular
4803742,housenumber,301-311,addr
4803742,interpolation,odd,addr
4803742,highway,residential,regular
4803742,maxspeed,50,regular
4803742,name,300 Varsity Estates Bay NW,regular
4803744,housenumber,401-409,addr
4803744,interpolation,odd,addr
4803744,highway,residential,regular
4803744,lanes,2,regular
4803744,maxspeed,50,regular
4803744,name,400 Varsity Estates Bay NW,regular
4803744,surface,asphalt,regular
4803745,highway,residential,regular
4803745,lanes,2,regular
4803745,name,Varsity Estates Park NW,regular
4803745,surface,asphalt,regular
4803746,highway,residential,regular
4803746,lanes,2,regular
4803746,name,Varsity Estates Park NW,regular
4803746,surface,asphalt,regular
4803748,leisure,park,regular
4803750,highway,residential,regular
4803750,lanes,2,regular
4803750,name,Dalhart Hill NW,regular
4803750,surface,asphalt,regular
4803751,highway,residential,regular
4803751,lanes,2,regular
4803751,name,Dalwood Way NW,regular
4803751,surface,asphalt,regular
4803752,highway,residential,regular
4803752,lanes,2,regular
4803752,name,Dalrymple Way NW,regular
4803752,surface,asphalt,regular
4803753,highway,residential,regular
4803753,lanes,2,regular
4803753,name,54 Street NW,regular
4803753,surface,asphalt,regular
4803759,highway,residential,regular
4803759,lanes,2,regular
4803759,name,Dalrymple Green NW,regular
4803759,sidewalk,no,regular
4803759,surface,asphalt,regular
4803760,highway,residential,regular
4803760,lanes,2,regular
4803760,name,66 Avenue NW,regular
4803760,surface,asphalt,regular
4803761,attribution,GeoBase®,regular
4803761,bicycle,designated,regular
4803761,geobase:acquisitionTechnique,Orthoimage,regular
4803761,geobase:datasetName,NRN:Alberta,regular
4803761,uuid,47e5324b3ffc4d029766a4168629cb57,geobase
4803761,highway,residential,regular
4803761,is_in,Calgary,regular
4803761,lanes,2,regular
4803761,name,Ranchview Link NW,regular
4803762,access,no,regular
4803762,bicycle,no,regular
4803762,description,transit buses and emergency vehicles only,regular
4803762,foot,no,regular
4803762,highway,service,regular
4803762,psv,yes,regular
4803768,highway,residential,regular
4803768,lanes,2,regular
4803768,name,Dalcastle Place NW,regular
4803768,surface,asphalt,regular
4803770,highway,residential,regular
4803770,lanes,2,regular
4803770,name,Dalcastle Close NW,regular
4803770,surface,asphalt,regular
4803773,highway,residential,regular
4803773,lanes,2,regular
4803773,name,Dalcastle Crescent NW,regular
4803773,surface,asphalt,regular
4803774,highway,residential,regular
4803774,lanes,2,regular
4803774,name,Dalcastle Way NW,regular
4803774,surface,asphalt,regular
4803775,highway,residential,regular
4803775,lanes,2,regular
4803775,name,Dalrymple Hill NW,regular
4803775,sidewalk,no,regular
4803775,surface,asphalt,regular
4803776,highway,residential,regular
4803776,lanes,2,regular
4803776,name,Dalrymple Crescent NW,regular
4803776,surface,asphalt,regular
4803777,highway,residential,regular
4803777,lanes,2,regular
4803777,name,Dalmead Crescent NW,regular
4803777,surface,asphalt,regular
4803779,housenumber,504-528,addr
4803779,interpolation,even,addr
4803779,highway,residential,regular
4803779,lanes,2,regular
4803779,maxspeed,50,regular
4803779,name,500 Varsity Estates Bay NW,regular
4803779,surface,asphalt,regular
4803780,housenumber,201-217,addr
4803780,interpolation,odd,addr
4803780,highway,residential,regular
4803780,lanes,2,regular
4803780,maxspeed,50,regular
4803780,name,200 Varsity Estates Bay NW,regular
4803780,surface,asphalt,regular
4803781,highway,residential,regular
4803781,lanes,2,regular
4803781,maxspeed,50,regular
4803781,name,Varsity Estates Road NW,regular
4803781,oneway,no,regular
4803781,surface,asphalt,regular
4803782,city,Calgary,addr
4803782,full,1901 Varsity Estates Drive NW,addr
4803782,highway,service,regular
4803782,maxspeed,30,regular
4803782,name,Chateaux II,regular
4803783,housenumber,1007-1049,addr
4803783,interpolation,odd,addr
4803783,street,Varsity Estates Place NW,addr
4803783,highway,residential,regular
4803783,lanes,2,regular
4803783,maxspeed,50,regular
4803783,name,1000 Varsity Estates Place NW,regular
4803783,surface,asphalt,regular
4803784,highway,residential,regular
4803784,lanes,2,regular
4803784,maxspeed,50,regular
4803784,name,Varsity Estates Green NW,regular
4803784,oneway,no,regular
4803784,surface,asphalt,regular
4803786,highway,residential,regular
4803786,maxspeed,50,regular
4803786,name,Varsity Estates Cresent NW,regular
4803786,oneway,no,regular
4803787,highway,residential,regular
4803787,lanes,2,regular
4803787,name,Dalcastle Court NW,regular
4803787,surface,asphalt,regular
4803789,highway,residential,regular
4803789,lanes,2,regular
4803789,name,Dalcastle Hill NW,regular
4803789,surface,asphalt,regular
4803793,highway,residential,regular
4803793,lanes,2,regular
4803793,name,Dalhousie Crescent NW,regular
4803793,surface,asphalt,regular
4803794,highway,residential,regular
4803794,lanes,2,regular
4803794,name,Dalbrook Bay NW,regular
4803794,surface,asphalt,regular
